id,tweet
1027,bisa bat sudah (-_-) iya ug masih kecil astaghfirulah-_- bela sudah gede si sudah emen omngnya beda untg firda masih kcl
1028,jorok ya lagu itu
1029,membolang gag jelas tanpa tujuan (at plaza semangi) —
1030,cantik sekali :)
1031,kbagusan bang karpet mushola kaya tenda saja seh kalah karpet santai bang
1032,orang cakap banyak! tapi orang cakap baik setia jarang-jarang
1033,cepat amat jam3 eh dm-in saya nomer kamu dong
1034,cie ehbeb pas malam jumat saya lewat depan rumahlo tahu
1035,ya sudah yang penting jalan daripada d rumah ksana kan naik mobil niko gratis tis hahaha
1036,iya jadi orang tua saja sudah qren ia orang tua ky mas bagus kalau orang tuanya kaya situ ma
1037,belajar lin jiah bisa bhuk! ikut dong ke dokter cinta mau minta
1038,tungal putra terbaik dunia asal china gugur ditangan pemain indonesia hahahah
1039,selamat pagi semangat ya nanti sidangnya : di pelajarin materinya jangan di apalin :
1040,hahaha ogah! jika anda tidak-suka dengan sepak bola belajarlah menyukainya ia akan senang sekali dan menghabiskan waktunya
1041,hihihi acu can memang mandiri tahu wo :d oh cie kan yang sudah berani sekarang kemana2 sendiri :p
1042,i'm at pekan raya jakarta (prj) (jakarta pusat dki jakarta) w/ others
1043,kalau kamu tingalnya di #jakarta pusat retwet yach tante pengen ml malam ini sayang
1044,ya boleh deh bang gratis tapi
1045,i'm at sport center harapan indah (jakarta capital region)
1046,selamat sore kawan yuk yang belum maghriban merapat dulu laksanakan sholatnya
1047,cuci meneh gara2 cuaca aneh (at yelow car spa) —
1048,cintya salah satu alasan masih punya ac dunia maya itu ya karena papi evan jadi kalau memang sudah tidak-ada kbr2 lagi ac ini bakal ditutu
1049,cie basah kuyup cie
1050,kaga tahu kaga jelas
1051,huh emang'a abis drmana tadi baju jam tangan sama t4 hp sayang �\(^▿^)/� apanya sayang (�✣�)�)
1052,di timeline banyak twet yang tidak-jelas sudah bro
1053,jealous hih</3 asli ini keterlaluan le! mau2nya dia di peluk chantavit :'3 lails
1054,hahaha sudah jlan'a sma si ayip fit folbek donk (◦� ✣ �◦) sebener nya tidak-ada yang terbaik selain si ayip
1055,tepan tidak-terpaksa kali wu tiwi sok tahu ( � -�)
1056,senang dengar serdadu teriak teriak dan suara pak rai walaupun dari telepon :') alhamdulilah ya alah ( �`)
1057,ah iya sangat seancur hubungan ini :|rt hancur deh semester ini wtf!
1058,siapa keren amat bisa ngilang
1059,cie ka naufal peranya jadi antagonis tapi tetap keren ka god luck ka naufal profesional ya ! ☺
1060,nyepam terus tidak-kasihan tuh idol penuh mentionya
1061,pengen liburan ned refreshing ke pulau lombok seru kali ya
1062,abis makan kenyang tidur deh enak sangat hidup saya
1063,haha lagi kobisa begitu memang ada yang tahu pas kamu
1064,jangan kasih aku harapan sebesar itu jika kamu sendiri masih bingung sama perasan kamu :') #sh
1065,benar tanggal ka :d
1066,tidak-htc one harga segitu dari segi manapun lebih bagus ato s4 ato xz ato opo find yabg lebih murah sekalipun
1067,amin makasih yah patris �rt hapy birthday ka! lancar kuliahnya ya☺�
1068,jelek
1069,lain kali tidak-usah maksain diri ya
1070,bangun pusing - efektidurlama
1071,ahaha diserang dimandosdos ceu tenang saja ceu tak ganti kok sampai cilegon cuma ingin brownies saja nih saya dari kapan tahu :d
1072,#bomingmancom (cewek) suka cowok yang pintar main gitar
1073,memang tirto kenapa dia gondokan juga :-( untung saya tidak-kaya tirto huft tikarina: kiper kan
1074,i'm at soto mie khas bogor (jakarta barat dki jakarta)
1075,oh sakit sekali � � � � �
1076,kalau aku bekasi timur timur hey:) bekasi mana min wa sama kaya admindong:d
1077,abis nonton 'man of stel' bersama dengan man of clasic alis laki2 muka klasik akakakak
1078,mirip anak kecil tahu tidak-kamu hanya grgr saya tidak-bisa ngumpul saja kamu marah woy sadar dirilah kamu juga kalau ada acara mana bisa ngumpul
1079,ampun deh tn bang petamburan saja macetnya pnjang benar (� ) kriting
1080,bau kan itu _ ('-')9 !rt ih! bahagia itu nyentil kecoa terbang sampai mati
1081,hatinya kak cewek cantik menurut kakak itu dilihat dari mananya �
1082,kamu juga tidak-penting sas
1083,kak bangun ! dm dong please ! penting
1084,dan cinta yang seterusnya adalah satu keperluan
1085,ini kapan pulangnya x_x males macet macetan (�▼� )�
1086,belum balik ramai tidak-mau pulang mau tidur mau makan syalalala
1087,tidak-papa kok aku hanya sl berusaha sl kasih yang terbaik untukmu
1088,muka kotor badan bau rambut kusut
1089,emoh ah emoh nih coba saja nih sini :p mana coba sini sini dketan ;) tahu darimana enak saja sudah
1090,salah min raja desi rt #92tebakan rajanya ngentut siapakah dia
1091,#tenagersmile cowok rambutnya kece itu seperti
1092,idih saya sekali #eh kaya judul film barat :d
1093,pagi juga kesayangan:d selamat pagi kesayangan: : :
1094,iyah takut tidak-ada d rumah om yang benar nal kok tidak-mampir kemarin pas ujan sempet neduh didkt rmhnya om
1095,kuserahkan segala kekuatiran ku kepada mu alah yang penuh kuasa :) tak kan pernah ku ragu akan setiap janji-janji mu
1096,id an kasdi lks pasar muria; terbakar sudah di tangani dengan apar; mohon perbaikan agar warga lain bisa menikmati listrik
1097,ngantuk parah
1098,18juni2013 :jam 1:15 am #macet tol cikampek arah #jakarta #indonesia truk bok terguling pas di tengah jalan :
1099,betul tapi warna nya salah wkwkwk :- :- :- :- :- :-
1100,sayang bangun efekobat c :
1101,guru yang pernah marah dikls tuh ma'am tari sering marah gara2 kelas ribut tidak-mau dengar dia bicara
1102,jerawat ngebekas sekali di muka :'( kapan sembuh nya ih jelek
1103,haha cobain haha sinting rt itungin saja senyawa oksigen biar tidak-sebal sekali
1104,dulu engkau sosok pangeranku yang merajut cinta dalam keajaiban~
1105,sudah sabtu saja tidak-ada saya tidak-keren ah wkwk besok saja besok bandnya keren-keren�
1106,wew ! ramai yo ono metal2an nang plaza barat #grockrh!
1107,lagi kesal sama seseorang te bagaimana te traningx dapat yang bisa diliat tidak-hahaha
1108,der ayok lah pagi2 pancong ama ank2 bagaimana sumpah itu pancong mantap sangat
1109,benar ada tapi memang sekilas sekali
1110,olive cantik
1111,hahaha malas sangat fans kamu ckckc
1112,kak suka lucu ya ngatain cjr maho tapi tidak-ada bukti sama saja fitnah kan ya kak hahaha numpang tenar saja hahay
1113,sendiri mah mager kur hari tidak-makan malam semoga berat badan turun 2kg� olahraga ndri kalau mau cepat turun
1114,makasih buat balbal bonekanya lucu sekali :- makasih banyak yak :-
1115,bukan salah saya narcis begini salahin macetnya saja bikin bosan :p (at medistra hospital) [pic] —
1116,having breakfast not sahur 3-| keuangan raya no 8)
1117,oh oke oke
1118,pembawa sial bukan nyengirku pembawa berkah;) jangan nyengir lu:p dwiagustina: hihi:d nyengir
1119,sudah lah rumah yang disana jual saja enyah lah dari bau bekasi beli di daerah depok #nyokap saik :d
1120,sejujurnya aku hanya banga pada kalian yang jujur dan mungkin itu hanya sedikit dari kalian selamat untuk kamu yang jujur & menang hari ini!
1121,waiting for nothing baik tidur saja
1122,mba rus sakit get well soon rus :
1123,makasih juga ya surprisenya syg2ku kadonya cantik deh : :
1124,sudah tidak-capai kok mas ginda kan sudah peka sekarang ;)
1125,semoga cileungsi bisa kaya depok dari kecamatan naik pangkat ke kotamadya hahaha
1126,kok lagunya sedih
1127,avanya keren juga editanye hahaha
1128,� � lama lupa paswordnya☺
1129,dimana mana hatiku senang jadinya kuliah dimana ntang kamar baru dikota baru ~(�▾�~) ~(�▾�)~ (~�▾�
1130,lah saya gatau lay 's' nya saja yang tidak-mau ikut jadi nama saya kurang `s` nya lay - pantes kaga masuk
1131,ydh yuk kita pacaran kebo sayang eh tautuh- -lmlm kita pacaran juga ya nan eh nandadwiaprili: rtya bikin envy - -
1132,ih tidak-lagi fa itu tempat makan biasa orang banyak 1keluarga makan dstu memang saya dapat tempat yang sial saja kedatengan (cont)
1133,enak ye yang pada libur pada bisa jln2
1134,walau pun satu tapi berharga
1135,maksud kamu buru-buru makan enak sudah kak haha badan remuk leher sakit susah tengok (✣� _✣�)
1136,se-sibuksibuknya saya pasti ngabarin kok! memangnya kamu sibuk saja tidak-kasih kabar jarang-jarang
1137,cari warung saja wil asem benar dari kemarin tidak-ngudut:/
1138,oke
1139,dulu asem ni tulisan bikin kesal bgtlah tolong c si jancuk bonek haha
1140,bodoamat pelit kamu
1141,mas nanti saja deh balikinya oke
1142,salah
1143,tidak-apa-apa ih kan kamu senang :3 dpnya laknat ih
1144,mihihi iya kak semangat kok aku hahaha makaci:
1145,anda punya suara unique siap tenar bersama #batakustik silahkan check favorite mohon di y min :-)
1146,terfikir untuku membuat kalian tersenyum lovemyparents
1147,konseling kan saya yang presentasi kalau tidak-salah mel
1148,memang tadi bong orang engak asik amasa nanti bong ky td:3 engak ngilang kok tenang :-)
1149,bismilah semoga lancar acaranya amin:)
1150,ndre kamu itu sudah lebih dari cukup buat aku jadi aku tidak-perlu orang lain lagi buat mengantikan kamu
1151,muka kasur! selamat bermimpi selamat malam~ (at ulis's rom) [pic] —
1152,cinta itu harus kuat mirip brontosaurus nga ada kadaluarsanya sampai salah satu ada yang meningal duluan #cintabrontosaurus
1153,sesak sih kalau kaya begitu haha
1154,bahangke jadi ingat jual mtr yang belum d posting -_- hahaha sundul di kaskus saja mal byar cepat laku
1155,enak juga hari ini santai sambil dengar music rege nya bob marley
1156,bodoh tidak-punya otak anjir
1157,siapa orang yang paling jahat didunia ini : rike vioni :') c:
1158,jangan buang sampah sembarangan artinya :d hoping hapines from yourself instead hoping hapines from some one else ~
1159,finaly home dengan selamat (at chuby home stay) —
1160,baik fine :| iyaudah deh kalau itu mau kamu :p kita putus saja yah
1161,oh bagus deh berarti sudah lebih baik yah
1162,oiya hahah oh bau ya maf kamu juga tertawa pea :p jangan tertawa bau j
1163,susah deh ya kalau begini terus mah cabut tolong -_-
1164,kapan2 ea wkwk jauh um lumayan sih tar saja abis pengumuman jumat dari sekolah
1165,semoga kamu kaya si browny (with tri iswan) [pic] —
1166,belum selamat pagi\m/ aku baru berangkat sekolah nih kalian sudah berangkat belum;)
1167,pusing ngadepin customer orang arab yang tidak-bisa bhs… (at mal ambasador lt no 31) —
1168,moza :o aku galaw karena bau ketek:(t
1169,wah ngintip w lagi ngapain tuh apa jgn2 pas w lagi mandi kan oji nimbain air buat w tuh wkwkw jah kebalik tu mah c oj
1170,nyimak alhamdulilah aku lulus o:) salim eyang subur
1171,perubahan itu memang selalu menyakitkan
1172,maigat biasanya suka anak kecil jadi malah benci gini-_-
1173,tahu begitu tadi main gitar saja sendiri nyanyi imposible sayang saja tadu tuh gara2 dadakan kondisi juga lagi drop pulang2 btuh suplemen obat lagi ni
1174,tmn2 saya anak ips mendadak jadi pada religius gini ya gra2 besok kompre c haha trmasuk saya - -
1175,with and at pt sigap ™ —
1176,kuliah jam bangun jam edan
1177,lelah kali ini cafe masih jam makan siang tapi lagunya sudah ajep ajep
1178,ramalan kamu salah cong ternyata pacaran sama virgo enak ya pendengar yang baik
1179,saya lagi dipancoran almunawar me kamu lagi dimana me senang sangat saya ceng
1180,benar (y) betul (y) #lahirbulan oktober dan maret itu orang yang penyabar
1181,sing iki kyok galau tapi :p terus mendoakanmu adalah upayaku memelukmu dari jauh
1182,yah � jaga selalu hatiku ini dari orang yang hanya ingin melukaiku karena aku lelah untuk merasakan kekecewan (✣� _✣�)
1183,terima kasih sis rasakan #pancake keju atau strawbery kami tidak-pakai mahal lho #kuliner
1184,tahu saya lip taurt jadi keinget kata2 dia pas pulang brng hihihi;3
1185,lah memang benar el kmren2 saya dicemburuin sama pacar teman lau haha gaya bet sudah luh ya kali nanti saya dicemburuin lagi
1186,tah ciga na agak adem neureunya bekasi berawan tangerang panas membahana gimana di kot
1187,tey sayang sangat sama saya sih sampai sekuatir itu
1188,kenyang alhamdulilaho:)makan naget bareng kelinci hihi
1189,helo sunday (at gbi harapan baru) —
1190,sekarang memang lama sangat kalau masukin foto- saya juga heran sudah ya masukin mirip biasa saja
1191,lah kamu juga cantik maksud luh cantikan gualah
1192,“sriuskan mukhtarnya rtmukhtar: iya gp kok: maf tidak-bisa kasi surprice ya sayang awak di jakarta hehe �
1193,memang salah ya kalau suka lebih dari genre
1194,kan muna haha katanya tidak-marah tapi balas pesan singkat2
1195,masih kecil kamu sudah bicara jorok batu anjing
1196,enak juga bikin seger pagi - pagi ♫ cinta tak pernah salah by tanga —
1197,iya mama yuli aku sayang sangat padamu ; ;)sip(y)™sip(y)™sip(y)™sip ;) sahabatku ;
1198,wkwk alay gang bawel cie yang kangen hore! bang damhaudin boleh pulang yeay!
1199,ho oh deh menatap hina
1200,transjakarta hari ini gratis haha
1201,angela folowback ya tapi yang lama jangan di unfolow :d
1202,joe taslim keren bisa jadi actor fast & fourious :d jadi pengen :')
1203,pas d'suruh jeng asri ma nadia vega monwalk keren ��
1204,fake yang asli -> bukan ->
1205,wkwk yang bikin kesal tuh dia jalan pakai helm aku aku disuruh nunguin dia balik balik saja aku lagi mlgn knc padahal disms tidak-balas
1206,apanya yang mantap
1207,sudah cantik sudah wangi dan siap diapelin☺
1208,niatnya pagi ini pengen jalan santai sama ayah agaknya bakal gajd gegara banjir:|
1209,jenguk bapa tua♥ tuhan pulihkan bapa tua yah:') rsud kota bekasi)
1210,hah apan wid rapot gila mengecewakan banget- -
1211,kamu kan tadu ih tidak-mengajak :-( thanks for today eaps capai tapi seru haha
1212,kang daging akhir akhir ini sering sangat random kaya pudge :)
1213,god morning sayang :p hahaha
1214,haha ingat saja tanggal ada maunya yu si septi wuakaka i'm here sayang : ({}) i ned u -_-
1215,prj rusuh kalau bintang tamu begini -_-
1216,bijak sebelum membeli dan jangan malu bertanya detail yah dan jangan terpancing harga murah ya hapy shoping wekend
1217,untung bukan jadi orang penting ka wkwk hahahaha iya dek hati-hati jadi stres apalagi kalau
1218,kalau bangun siang nt tidak-sholat subuh dong ki :d super keren hari sabtu bisa bangun pagi ;)
1219,kan tidak-ngaku:p nanti ci belum bokul lagi dokuny masih kurang wkwk enga dong:p pin kamu berapa nan haha tidak-kebal
1220,pulang dulu lah kamu nanti sedikit lek:d ramai disana ndut haha lah- - haha
1221,memang saya bawel ya - - jahat kali kamu sma aku :p
1222,makasih ayu ♥ amin ya alah ( �`) doain lancar ya :( {} takut rt godluck chaws ugm menungumu ♥
1223,ibadah syukur kak :3 (at rumah oma) —
1224,enaknya kita makan di tempat les ramai hahaha enaknya gimana vi sama guru2nya juga gp hehe:d
1225,ada sis:-) siapa duh belagu sekali sabar yalah:')
1226,poni nya ilang baru sadar :d benar ilangnya sekarang
1227,yes ma'am :) hey there lspr 4c! selamat datang teman-teman #lspr4c di rainbow warior
1228,iya ya kaya gitu:p nanti saja yo saya baru main twiter bentart kaya gimana kaya gimana :| sms saya
1229,lemas puyeng -_-
1230,mantap ada film the pursuit of hapynes!
1231,iya nih yang dikodein tidak-on;( mukuci bey; kode yi get well soon bey;) pusing y pusing tidak-ada yang ngucapin
1232,sepatu ngapa lucu lucu sangat sih minta sangat dibeli tidak-tahu apa duit lagi tiris sangat kalau jodoh pasti kebeli ko :')
1233,dih makan terus pantas saja ndut -_- belum makan saya haha cnd~ hah makan memang kenapa
1234,nge-warkop enak kali
1235,owalah pantes saja macet itu -_- bsd ki hahah tapi sudah balik
1236,prj yang d monas kurang seru tapi tapi saja bikin dompet saya khilaf colek -_-
1237,(aku) lagi pura-pura tersenyum didepan semuanya☺
1238,di rumah iya santai saja
1239,trut berduka cita juga ya min turut berduka cita atas wafatnya uly artha salah (cont)
1240,jam di sunter indah kan :/
1241,saya juga bercanda kali bu kalau kangen sama saya bilang saja bu hahaha
1242,mau jangan galau dong adik tercinta wkwkwk c belin makanan mau tidak-i know i'm fine without you
1243,apa sih itu cinta kalau cinta ya tidak-usah memikirkan selangkangan
1244,saya wae yang salah ya sudah kalau besok kamu jutek saya trima ko maf saya mau selesain masalah saya dulu :-)
1245,sudah neng iya win semangat:) windi sudah dapat kost semangat eneng jogja serang jogja gab
