test_ID,tweet,capital_count,exclamation_count,word_count,char_count,word_capital_count
1327,skype dolo kaya orang2 pacaran katanya  with at tyul s home   pic  â  ,"0 ",0,19,70,0
1328,seringkali keberanian bekerja lebih baik di bandingkan dengan kecerdasan  pid,"0 ",0,11,77,0
1329,tidur ah enak nih,"0 ",0,4,17,0
1330, nomad clasic match   real madrid vs juventus   mingu 09 jun 13   2 0wib   kfc al sut   htm 15k   cp  hardi 087871896041,"0 ",0,24,120,0
1331,kebiasan kamu anak orang ditawain muluk  emotxdatar   emotxtawa  maaf ini siapa ya,"0 ",0,12,72,0
1332,hapy bday sayang   wishes the best ya,"0 ",0,8,37,0
1333,selamat pagiâ  ,"0 ",0,4,15,0
1334,wah kasihan kucingnya pasti sakit deh  d ha ada semut keinjek kucing memang ada yang kcelakan,"0 ",0,17,93,0
1335,nyiumin ini enak asli krik,"0 ",0,5,26,0
1336,alhamdulilah pernah pas masih bocah main bola sama,"0 ",0,8,51,0
1337,sabar   overthinking yang persisten dubia et malam,"0 ",0,8,50,0
1338,banyk sekali orang pintar yang kepintaranya hanya untuk mnylamatkan dirinya sendri tdak untuk orang lain ,"0 ",1,16,105,0
1339,gara2 jarang minum jadi sering sakit  emotxsedih ,"0 ",0,8,39,0
1340,matahari sore hari ini â    at gema pesona estate blok ae no 12   pic  â  ,"0 ",0,23,74,0
1341, emotxtawa  tenang saja nanti saya jadi punya mata pling ckep,"0 ",0,10,60,0
1342,kadang saya aneh liat luh tidak pernah mau ngalah sama saya argh  ,"0 ",1,12,66,0
1343,kenyang air yak  emotxtawa   emotxejek  sudah kenyang kok tidak usah tawa tar aus emotxdatar  ba emotxtawa ,"0 ",0,14,77,0
1344,kamu saja tidak pernah senyum  emotxdatar  metang mentang senyuman saya jelek dihina terus    ,"0 ",0,14,85,0
1345,semoga besok normal amin,"0 ",0,4,24,0
1346,yah jangan dong han  â  ï ½ _â  ï ½   bong muluk nanti aku sumpain putus ama pak guru nih   ï ½ ,"0 ",0,25,96,0
1347,karena ngerasa  temanbukanpacarbukan gue nanya dan dia blg sayang deh tuh naaaah  lagi sayang sayang nya namanya juga maunya ketemu mulu maunya diliatin mulu ke orang orang,"2 ",0,29,174,0
1348, drvampirask contoh bahasa alay kamseupay,"0 ",0,6,41,0
1349,z minta sama sayang a e dong tayang emotxejek  iya cek pulsa dulu ya aku nya tayang  emotxtawa ,"0 ",0,19,82,0
1350,lah sama saya kapan  emotxsedih  sok tau  orang bentar lagi  justinbieberftcjr,"0 ",0,13,68,0
1351,ad yang penasaran ha,"0 ",0,4,20,0
1352,mengila dengan tumpukan kertas di meja gimana kalau kita minum2 cantik  emotxejek   with michael at tamara center  â  ,"0 ",0,23,109,0
1353,pagi kesayangan   selamat pagi 2wanita kesayangan emotxcinta ,"0 ",0,10,51,0
1354,apan si sok mau nenangin yang kasih tahu aku dong masalahnya apa kali aku bisa nenangin kamu tidak,"0 ",0,18,98,0
1355,beberapa orang tetap bisa menikmati hidup walaupun belum di pertemukan dengan pasangan karna ia memiliki sahabat dan banyak teman dari orang2 terdekatnya  ia tak pernah merasa kekurangan kasih sayang,"2 ",0,31,202,0
1356,apa salah saya ha,"0 ",0,4,17,0
1357,kalau aku gigit kamu terus kamu merasa sakit kalau kamu tahu rasa sakit aku lebih sakit pas kamu sakitin aku dari pada aku gituin ke kamu  ,"0 ",1,27,139,0
1358,iya benar tadu pergi d beli diskon  d just today ciyus,"0 ",0,12,54,0
1359,cie yang android kalau sudah ics enak nih,"0 ",0,8,41,0
1360,tetap semangat walau punkada rencana kita tidak sepenuhnya berjalan lancar  tapi tetap yakin tuhan selalu bersama kita dalam setia langkah kita menuju keberhasilan  pembisnismuda  url ,"1 ",0,29,184,0
1361,manis,"0 ",0,1,5,0
1362,saya tidak beli tidak kuat belinya duit saya sedikit hrganya tidak  emotxsedih ,"0 ",0,11,69,0
1363,ini akan baik  jika kita saling bertukar posisi awalnya istri yg atur  kemudian ada tudingan krg mengenakan biarkan suami yg mengatur dan lihat apa msh bs ada kalimat2 pembuat murka yg dilontarkan ulang    emotxsenyum ,"3 ",0,41,212,0
1364,selalu sedih ngeliat ending film ini     â   gladiator â  ,"0 ",0,16,58,0
1365,pilek sakit mele lagi sakit ini fer gw emotxdatar ,"0 ",0,8,41,0
1366,saya tidak jadi ngelayat pur ke tempat kp soalnya saya sudah tidak ada masih saja dijadin musuh bebuyutan  emotxtawa ,"0 ",0,17,112,0
1367, emotxtangis  kakak selamat jalan guru kesayangan    emotxsenyum   emotxsedih  semoga nanti ketemu lagi ya bu  emotxkedip ,"0 ",0,19,84,0
1368, bukansahabat kalau kita lagi curhat dia malah serius ngupilï ½,"0 ",0,10,63,0
1369, emotxtawa  sabar ya saya harus printing dulu tar abis itu saya email ya terus mau ngebersihin bunyi2 yang gangu biar cakeb,"0 ",0,21,118,0
1370,benny  nay kata orang orang api itu panas naya  ya iyalah ben benny  tapi ada yang lebih panas lagi nay naya  apaan itu ben  benny  kobaran cinta aku nay naya  o in aja,"7 ",0,40,175,1
1371,dengar suara baby nangis pertama2 senang lama2 tidak tega,"0 ",0,8,57,0
1372,ketika sudah lama tinggal dijakarta dimana masyarakat disana pemahaman akan  antrian  sangat tinggi  bahkan tanpa ada tulisan  mohon antri pun mereka sudah paham bahwa budaya antri itu ada dimana mana,"0 ",0,35,200,0
1373,itu des twetnya tidak ke send malah ke save di drafts  emotxsedih  map ya iya tapi dia jual mahal,"0 ",0,19,87,0
1374,sama samaâ  rt  emotxtawa  makasih cantik   mention  emotxkedip rt mention dong,"0 ",0,13,62,0
1375,engak sayang,"0 ",0,2,12,0
1376,aneh ada wanita dilecehin dan ngelawan  malah dibully yang inilah itulah tapi giliran dia atau ibunya  saudara perempuannya dilecehin ngamuknya kaya kesurupan setan se neraka dan yang bully korban banyaknya perempuan juga  ajaib  savewoman  saveviavallen,"1-1 ",0,44,269,1
1377,dan besok musti pagi2 tangsel bogor dan  lagi  gabisa ngtap pake emoney etc dan  lagi  harus pake antri beli tiket kertas dan  lagi  besok senin,"20 ",0,31,147,4
1378, emotxtawa   tiap hari juga kamu selalu terpesona dan semakin terpesona sama aku k,"1 ",0,14,78,0
1379,enga lah aku kan di memang kamu liat aku sayang,"0 ",0,10,47,0
1380,tulisan apa yang merubah hidup saya ketika mas gagah pergi  emotxsenyum  dari gerakan ke negara  emotxsenyum ,"0 ",0,18,87,0
1381,paling senang ujan gede mau kentut sebau dan sekenceng apapun tidak ketauan yes ,"0 ",1,13,80,0
1382,najis kaga naik kamu kasihan kamu mana ngong ye kelas brape kamu jan songong     bayuanandap  kaya,"0 ",1,20,98,0
1383,bukan kaya angota dpr tapi kya teroris  emotxtawa ,"0 ",0,8,43,0
1384,masak terus hari ini temanya makan terus bau rambut ne kamu,"0 ",0,11,59,0
1385,nonton penasaran ï ½  at balai samudra kelapa gading  â  ,"0 ",0,13,57,0
1386, username   username  tetangganya lebih responsif ms walaupun tetap aja masalahnya ga diperbaiki yang penting pelanggan merasa dipedulikan dulu,"3 ",0,24,146,0
1387,dibales dengan sangat ramah  bonjour bintang  boleh banget  besok di gedung 7 ya a demain  emotxsenyum   dengan senyuman khasnya besoknya  sembari degdegan udah kayak mau bimbingan skripsi padahal masih semester iketemu dan langsung aku tunjukan ppt ku,"10 ",0,46,246,2
1388,adaw _ belum keluar nilainya emotxsedih  nilainya sudah keluar yang jelek apa   syudah  d sudah,"0 ",1,18,85,0
1389,gampang kok cek re gimana caranya admin kalau beasiswa di ui,"0 ",0,11,60,0
1390,slain toket nya knyal memek nya mantp juga sayang,"0 ",0,9,49,0
1391,tidak ditembak tembak bukan berarti php kan bisa saja lagi nungu waktu yang tepat,"0 ",0,12,81,0
1392,lagi kamu sapa baik bikin gosip nih  emotxtawa  oh begitu capai deh,"0 ",0,12,62,0
1393,wow cantik sangat   liat apan ce  ,"0 ",0,8,34,0
1394,amin o emotxsenyum  biar cepat gede yah mas     yaudah biar cepat  emotxejek  unyu    kalau,"0 ",0,21,71,0
1395,otw kota tua  emotxsenyum ,"0 ",0,6,16,0
1396,sabar ka pelajaran yang pling berharga adalah ketika kita dapat coban q slslu dkung k,"0 ",0,15,85,0
1397,ava kamu horor kih seram  emotxdatar ,"0 ",0,6,28,0
1398,hu alay  emotxtawa  cie,"0 ",0,4,16,0
1399,terkadang orang yang terlihat tegar sekalipun belum tentu hatinya kuat jika dilukai oleh orang yang dia sayang,"0 ",0,17,110,0
1400,hua emotxtawa  sial mentok di angka  _  hai roma apakabar,"0 ",0,9,50,0
1401,wew seram kali,"0 ",0,3,14,0
1402,sangat baik akubaik kadian misyouto baby  kamu apa kabar meithypertiwi  micu ,"0 ",0,14,77,0
1403,kenyang   ,"0 ",0,3,10,0
1404,sampe kemaren liat di timeline ada bapak bapak eskrim kesana juga buat ngasih eskrim ke penyelamat yapokoknya buat yang ada di sana gt     url ,"1 ",0,30,145,0
1405,just posted a photo komplek perumahan pondok bambu asri,"0 ",0,9,55,0
1406,bm naik keluh tapi kalau cinta aku yang naik masih keluh juga tidak,"0 ",0,13,67,0
1407,wahai ibu bukankah aku cinta pertamamu akulah yg pertama mengubah fisikmu  akulah yg pertama membuatmu merasakan sakitnya melahirkan  aku lah yg pertama yg memberimu gelar,"2 ",0,30,178,0
1408,selesai juga walaupun agak sulit tapi memang sulit  emotxdatar  ,"0 ",0,10,55,0
1409,sama sama tante  emotxtawa  terima kasih loh om  emotxtawa  sederhana baik dan cantik  jk,"0 ",0,15,77,0
1410,siapa yang jahatin kaka cowok deh makasih aku jahat jahat parah parah pa,"0 ",0,13,72,0
1411, bebeksimikepo rambut panjang   pendek,"0 ",0,6,38,0
1412,enak y jadi artis kapan aku bisa jadi artis,"0 ",0,9,43,0
1413,slide buat mata kuliah epidemiologi keren â ¹,"0 ",0,9,45,0
1414,oke sip semoga lancar dan diterima di ub amin ya alah,"0 ",0,11,53,0
1415,hujan dingin euy  w  cornelia   hesty at my 2nd home uob plaza 37th flor  â  ,"0 ",0,20,77,0
1416,kepancing bodohnyakan rizik bangsat cabul mau salah atau ga kaum kampret model kau pasti belain  takut ga msk surga    otaknya dimane mikirnya cb     url ,"2 ",0,33,156,0
1417,persoalan thr  gaji ke 13  dan tukil  sepertinya bukan hal yang sepele baik bagi yang tidak menerima  menerima tapi terlambat  dan dari mana itu didapat,"5 ",0,31,154,1
1418,saat ini lebih ngerasa pgn manfaatin waktu sebaik baiknya kalau msh bisa pulang tepat waktu  ya pulang  biar bisa buka di rumah brg keluarga kalau gaada yg dikerjain  ya mndg cepet tidur  bkn malah begadang gajelas,"0 ",0,42,217,0
1419, username   username  seharusnya pemerintah itu pelayan rakyat yang bertugas membuat rakyatnya sejahtera ini kok malah aaaahsudahlah biar allaah swt yang akan memberikan azab  sebentar lagi in syaallaah swt  url ,"21 ",0,46,235,4
1420,pas ni tontonanya ada teh ï ½3,"0 ",0,6,30,0
1421,pft badan situ kaya tulang juga  emotxtawa ,"0 ",0,7,38,0
1422,biasa sibuk ngapain,"0 ",0,3,19,0
1423,kebahagian akan datang jika berhenti mengeluh tg kesulitan2 yang kita hadapi dan mengucapkan trima kasih atas kesulitan2 yang tidak menimpa kita,"0 ",0,20,144,0
1424,hapy aniv yang ke setahun tapi kurang sebulan langeng teros  d envy,"0 ",1,14,67,0
1425,bedoa neng janganlah membawa kami ke dalam pencoban tapi lepaskanlah kami daripada yang jahat amin   emotxsenyum ,"0 ",1,18,102,0
1426,bangedh     emotxtawa  miris sangat    agak sedih dengan cerita persahaban saya yang sekarang apa cerita tentang,"0 ",0,19,107,0
1427,wah iya bgt ini mas  saya di tempat kerja sering bgt dpt hal ga ngenakin mereka  cowok2  nganggepnya becandaan  yg cewe2 nganggepnya saya yg salah knp begini knp begitu,"2 ",0,34,169,0
1428,wedeh keren  emotxjempol ,"0 ",0,5,15,0
1429,tahu kaca seribu saja tidak mampu beli ya kak,"0 ",0,8,45,0
1430,buat hidup anda ceria setiap hari dengan kesenangan yang membuat santai  d,"0 ",0,13,74,0
1431,sudah tahu d tbak naga juvia sedih,"0 ",0,7,34,0
1432,iya pintar       tar malam malam apa mblo,"0 ",0,11,41,0
1433,astaghfirulah ada biangnya setan  emotxtawa ,"0 ",0,5,37,0
1434,oke folbek yak biar komunikasi berjalan dengan lancar ï ½ ï ½ belum ada  cont ,"0 ",0,15,78,0
1435,satnya perbaiki mod selamat makan    at piza hut   pic  â  ,"0 ",0,17,59,0
1436,golongan darah o emotxejek andai menutupi sesuatu baik hati dermawan dicintai keras kepala rela berkorban,"0 ",0,15,96,0
1437,kebiasan si di suruh nya susah giliran suruh harus wuh  emotxejek ,"0 ",0,12,57,0
1438,apasih tidak jelas   pura pura lupa saja kamu tuh ngeselin ,"0 ",2,11,59,0
1439,yang benernya tidak mengalir arus listriknya d emotxtawa  apa dong  emotxtawa  mati listrik salah tuh,"0 ",0,14,93,0
1440,iya salam dulu yang penting dari kholik kado mah gampang diakhirat  emotxtawa ,"0 ",0,12,71,0
1441,hy bulan lama tak jumpa bisakah aku minta kedamaian dari sinarmu itu lagi  emotxtawa ,"0 ",0,14,78,0
1442,tidak salah kok balik sama manta,"0 ",0,5,32,0
1443,pulsa nisa katanya abis dia mau beli dulu da  emotxtawa  emotxdatar rt ege si ratu lagi cerita malah mati bah  ,"0 ",0,20,95,0
1444,menjadi penting dan utama buat seseorang itu tidak gampang ya ternyata,"0 ",0,10,70,0
1445,next ke kehidupan keluarga ario bayu aka komandan tim alpha yg ganteng berkacamata hitam dan viral di medsos itu ya keluarga yg cukup bahagia with a little daddy girl,"6 ",0,31,168,0
1446,eaps deb mau ikut sb teh tidak semangat bgt emotxsedih  daripada pakuan mending gundar emotxejek ,"0 ",0,17,80,0
1447,kelaparan di dini hari ï ½ ï ½  tidak ada makanan  emotxdatar ,"0 ",0,11,53,0
1448,traktir yuhurt tidak jelas ge si vina  emotxejek  ultah oh  ,"0 ",1,11,51,0
1449, ï ½â ½ï ½ à   selamat pagi wanita indoensia selamat beraktivitas dan tetap semangat yah  emotxsenyum ,"0 ",0,19,91,0
1450,17 hapy aniv renong   rian langeng terus sama sayang ianya yah  emotxtawa   doain saya cepat nyusul  emotxtawa ,"0 ",1,19,97,0
1451,tidak usah sok alim deh   saya tahu di balik kealiman kamu tersimpan kemunafikan  ,"0 ",2,14,82,0
1452,bajingan kamu bangsat ,"0 ",1,4,22,0
1453,iyah iyah benar benar  d kalau iseng2 kebeli alphard hasil lembur ya mau gimana lagi,"0 ",0,16,84,0
1454,yaudah lah ya sudah terlanjur kecewa guanya emotxdatar ,"0 ",0,7,46,0
1455,i m at arena pekan raya jakarta  prj   jakarta pusat dki jakarta  w  others,"0 ",0,18,75,0
1456,yang ke dua kan memang sudah basah lagi di tarik dan didorng,"0 ",0,12,60,0
1457,eh ï ½ baik mas aku mau lanjut k unj  emotxtawa h apa kabar mau lanjut kemana nih,"0 ",0,16,78,0
1458,hihi payah ah  emotxejek  lagi ngapain put,"0 ",0,8,33,0
1459,salah satu cara menjadi orang dewasa adalah menyadari kebahagian berada di tangan diri sendiri,"0 ",0,14,94,0
1460,jika suatu sat kamu nemuin yang terbaik untuk kamu hal apa yang akan kamu lakukan pertama,"0 ",0,16,89,0
1461,hei maf ya kemarin sibuk sama anak2 di telepon ko tulalit terus kenapa say,"0 ",0,14,74,0
1462,ih shabi maf ya gamaksud apa2 cuma ingin nulis saja bi semangat  ,"0 ",0,13,65,0
1463,tugas2 ini membunuhku dan semakin membunuh kalau tidak dikerjain ayo semangat  à   ï ½â   ï ½  à   semangat juga buat thesis nya  à   ï ½â   ï ½  à  ,"0 ",0,39,149,0
1464,tak tahu lupa  emotxtawa  saya pernah dengar bopung on vacation pas lagi jalan di mal barang sbd  ,"0 ",0,18,91,0
1465, username  udah mau lewat pejaten villagenya aja  eh mobil mobil masuk malnya itu ternyata ribet dan ngantri mengular sampe macetnya numpuk sialan,"2 ",0,26,149,0
1466,sahabat adalah seseorang yang selalu ada disampingmu yang sabar mendengarkan keluh kesahmu dan bersedia menemanimu menjalani hidup,"0 ",0,17,130,0
1467,rasa sayang aku ke kamu itu tidak berkurang malah semakin bertambahâ  ,"0 ",0,12,70,0
1468,kyo slogan e klsku tog daripada memandang kami sebelah mata lebih baik tutup kedua matamu dan jangan pernah melihat kami s,"0 ",0,21,122,0
1469,kita gak seperti anda mbak yg hobi carmuk sok pahlawan kebengenan serah dah serah  akan ada masanya anda jatuh ketauan smua keburukan anda yang sebenarnya dan saya tdk mau ngurusin urusan anda  biar tuhan yang berkehendak kapan anda akan menerima balasannya,"4 ",0,44,259,0
1470,ish sumpah ini suara kucing bertengkar kaga ilang  emotxdatar ,"0 ",0,9,53,0
1471,sesat d jlan kali kan pepatah bilang kalau malu bertanya sesat di mana,"0 ",0,13,70,0
1472,sekarang kantor begitu sepi tanpa kehadiran dan parkiran berkurang salesnya tanpa jajan dari kalian b2 mis u guys,"0 ",0,18,113,0
1473,kameranya dimana si saya sudah tidak kuat nih  ï ½ ï ½ ,"0 ",0,11,55,0
1474,gasalah tidak kuq 3 ginoy  fulname kamu k ke keren tuh wkw _ v pelis kek yang,"0 ",0,18,77,0
1475,sayang tidur aku sudah sampai,"0 ",0,5,29,0
1476,pertama kali ketemu pas bayi umur 3 bulan dan sekarang sudah 6 taon kelas 1 sd  time so fast namanya raditya yang punya cita cita jadi petugas pemadam kebakaran pinter yo le sekohale,"6 ",0,36,186,1
1477,ganda campuran putra biasanya sih paling seru hendra aksan vs cai fu,"0 ",0,10,68,0
1478,dari pada    rt jadi sampai agustus nih kaya gini    â  ,"0 ",0,17,56,0
1479,what cowok ah tidak romantis kamu jadi cowok   ï ½  ï ½ ,"0 ",0,11,56,0
1480,  ï ½â ½ï ½   pekan raya jakarta  prj  w  others ,"0 ",0,16,49,0
1481,oke via   sudah maghrib nih jangan lupa sholat ya  emotxsenyum ,"0 ",0,13,53,0
1482,pembalasan saja jangan balas dendam,"0 ",0,5,35,0
1483,sudah tahu sekolah yang jauh hal yang membuat pelajar kelelahan yaitu tas berat dan tanga sekolah  ingatansekolah,"0 ",0,18,113,0
1484,sampai sat ni tidak sepercik sinar pun kamu pancarkn untuk mnerangi kgelapn ni sunguh kamu lah yang bisa mbuat alam raya ni kmbli trsenyum 5r7i9s1,"0 ",0,24,146,0
1485,iya baunya sama kaya taiu kangen saya juga ya,"0 ",0,9,45,0
1486,ih bukan karena itu juga kok yun     sudah deh tenang saja ya,"0 ",0,15,61,0
1487,keren lucu  d let s se  emotxsenyum ,"0 ",0,9,25,0
1488,kebanyakan  leo adalah orang yang menyenangkan sangat humoris dan aktif berorganisasi,"0 ",0,12,85,0
1489,akakakakancut yauda kabar kabari ya kalau sudah tidak ada  emotxtawa  baygon saja yang cepat lah  ,"0 ",1,15,91,0
1490,kelaparan dari siang belum makan sampai sekarang     kaki sakit semua serasa mau pretel     pucing juga    ,"0 ",0,24,107,0
1491,sabar pukpukpuk try to apreciated for anything they doing to your life  its to much i m done  its over,"0 ",2,22,102,0
1492,sabar sayang hitungan bulan kok dilema tiket murah   tidak ada libur nasib,"0 ",0,12,74,0
1493,saat itu situasi indonesia genting  disayangkn dlm mlakukn amandemen tdk didasarkn ol kesadaran tinggi dr tokoh elit yg mengamandemen stlh 20 thn drasakn amandemen tsb  blm mberi dampak significan  walau pemerintah bjuang keras mjlnkn pemerintahannya  url ,"6 ",0,40,258,0
1494,kotor tidak apa yang penting sehat,"0 ",0,5,34,0
1495,salah satu kekuatan jokowi adalah dia bersih dari korupsi anak dan keluarga nya tiduk ikut bermain politik   proyek apbn maupun apbd sehingga lawan politiknya tak menemukan celah untuk menghantamnya meski banyak yang mencari carinya baru latihan ngetweet _ saya  url ,"18 ",0,43,267,2
1496,aku cinta kamu beib   emotxsenyum ,"0 ",0,7,23,0
1497,malam ï ½ tuh membosankan and menyebalkan sebal,"0 ",0,7,47,0
1498,jadi orang gede itu enak tapi susah di jalani  kata anak kecil di iklan kredit ,"0 ",0,17,79,0
1499,iya yang tua2 bocah x_x kalau bocah sg leh tahu ursan orang dewasa  emotxejek ,"0 ",0,15,70,0
1500,twit lancar bm pending  â  ï ½ _â  ï ½ ,"0 ",0,12,39,0
1501,nah terus kenapa kamu bisa ngetwet lesbi ngaruhlah homo mencet folow susah   apa ngaruhnya lesbi,"0 ",0,16,96,0
1502,iya kamu abis jatuh juga ya gila gila memang sudah tidak sakit apa,"0 ",0,12,66,0
1503,katanya sih squad saya mau dapat sponsor dari gap itukan perusahan luar  bisa terkenal donk saya,"0 ",1,17,96,0
1504,ini cowok suaranya bagus bangetâ  ,"0 ",0,7,34,0
1505,netijen yang merasa bahwa dirinya maha benar ditambah dengan lingkungan sosial di negara ini membuat melawan sexual harassment menjadi sangat sulit they normalize that time to speak up  jangan mau diam saja jadi korban,"0 ",1,37,220,0
