id,sentimen,tweet,capital_count,exclamation_count,word_count,char_count,word_capital_count
1001,0," username sama email traveloka terus telfon calcenter Cuma 1 kali karena tidak berfaedah sama sekali terus akhirnya saya nyepam di facebook penuh makian sama garuda eh malemnya sudah masuk transferannya wqwq tergantung maskapai kayaknya soale sodaraku referensi ",6,0,45,255,0
1002,1,"10 im yoona cantik banget buset talented good personality kurang apa kesayanganqu pokoknya sudah cinta mati banget sama yoona url ",7,0,30,135,0
1003,0,"hari ini tiap menit terima bm ",0,0,6,30,0
1004,0,"sebagai cewek saya salut banget sama via vallen ini buat kita para cewek tindak pelecehan ini semacam aib yang tidak ingin orang tahu tapi dia berani thats why saya sangat emosi baca komen yang menghujat dia sesama cewek bukannya saling menguatkan bahkan menjatuhkan so sad ",6,2,52,269,0
1005,1,"iri itu pasti cie hilman dibelin jaket ciyeh enak sangat iya jadi cowok ",0,0,16,75,0
1006,0,"cewek itu paling tidak suka dikasarin dibohongin dicuekin dan didatengin pas ada butuhnya saja ",1,0,20,99,0
1007,0,"hp mati ",0,0,2,7,0
1008,0,"untuk kesekian kalinya complain via socmed selalu dibalas dengan template yang selalu sama dan tidak memberikan solusi apakah sudah sop nya seperti itu ",5,0,27,155,1
1009,1,"halo sayang siang yasemangat kerjanya jangan lupa makan makanan yang sudah aku bawain kalau capek istirahat saja dulu sebentar baru lanjut kerja lagi me love you so much ",3,1,34,175,0
1010,1,"ye saya ful lah apnlg itu kembang jeruk emotxtawa puasa kembang jeruk yeh emotxtawa kenapa alhmdulilah kuat ",0,0,16,91,0
1011,1,"alhamdulillah point tiga lagi pelan pelan merangkak naik matursuwun username tetap jaga trend positifmu ini perjalanan masih panjang yang berangkat away hati hati dijalan sarewa psim psimday url ",4,0,38,204,0
1012,0,"ingusnya meler batuknya kering palanya pusing tidak tahan ",0,0,7,57,0
1013,0,"sok tahu sangat deh emotxtawa emotxtawa daripada tidak ada yang mapin aph coba ini orang emotxtawa ",0,0,15,85,0
1014,1,"semoga kita semakin terdorong untuk berniat menyemai cinta di rumah rumah kita agar allah hantar diri kita kepada kebahagiaan hakiki yang hanya ada jika dekat dengan allah subhanahu wa ta ala url ",5,0,38,209,0
1015,0,"mengubah kebiasaan seseorang yang kurang baik itu berat mesti dikuat kuatin kalau tidak berubah-berubah juga yaudahlah nyerah saja mungkin memang tidak bisa dirubah ",3,0,28,152,0
1016,0," username wel common logic di indonesia itu selalu perempuan yang salah coba kalau nggk ini itu bla bla bla sedangkan yang salah sebenarnya selalu pelaku bukannya korban logcial fallacy ",5,0,41,194,0
1017,0,"seram makanya punya mulut sama tangan iya dijaga neng ",0,0,9,52,0
1018,1,"aci dipangilnya victoria saya juga mau dong dipangil elizabeth selamat ulang tahun victoria emotxsenyum ",0,0,15,94,0
1019,0,"lagi tadi siang tidak di angetin basi deh oaja kamu o mati ketemu saja jadinya oaja emotxejek ",0,0,17,84,0
1020,0,"sialan kamu emotxdatar saya cewek camkan itu itu kan aura om om nya saya cewek pis om pis v emotxdatar ",0,1,20,87,0
1021,1,"kamu sealu punya cara untuk membuatku tertawa terima kasih sayang ï ½ ï ½ ",0,0,11,67,0
1022,1,"persahabatan itu harus mempunyai telinga untuk saling mendengar tangan untuk saling menolong dan hati untuk saling memahami 5 cm selamat hari persahabatan internasional ",5,0,27,174,0
1023,1,"malam semangat iya jaga kesehatan iya emotxkedip â ",0,0,12,45,0
1024,0,"tempat sampah made in jerman itu oke kok positif thnkng saja indonesia belum bisa bikin bus tongtong ganti scania juga pada suka kan yang penting g dikorupsi ajasih ",5,0,32,164,0
1025,0,"lebih baik mendengar suara bom guntur geledek petir atau gunung meletus daripada mendengar suara tangismu yang buat aku tak bisa berbuat apa apa ",1,0,27,149,0
1026,1," username alhamdulillah yallah makanya jangan kasih kode kalau mah ngode spesifik langsung tag kamu aku kamu aku aku kan terpancing ",5,0,29,141,0
1027,1,"kalian jadian kan pngilan syang nya lucu deh di huahua ",0,0,11,54,0
1028,0," username username username budayakan mencari dan membaca sebelum bertanya iya sudah pernah dijelaskan berkali-berkali kok emotxsenyum url ",2,0,27,125,0
1029,1,"nikmat nya denger suara raisa â http t co sgiooignqy ",3,0,9,56,0
1030,1,"ketika semangat puasa mulai turun di akhir bulan lalu allah beri semangat kita dengan adanya malam lailatu qadar biar kita semakin semangat beribadahnya soswitnya allah baiknya allah maka nikmat tuhanmu yang manakah yang kamu dustakan ",7,0,37,236,0
1031,0," username username username username username username biasanya yang bikin barisan sakit hati yang st tidak dapat jatah selama jkw jadi gubernur dki dan sekarang jadi presiden tujuannya membentuk opini publik supaya kalah pilpres salam 2 periode ",12,0,49,242,2
1032,0,"heran dengan rkhup berbicara sembarangan kayaknya yang merancang berbicara sembarangan juga deh sampai sampai tidak mempertimbangkan dan melibatkan pihak lain kamu kamu anggota perancang jangan sesuka hati membuat rkuhp untuk mnguntungkan drimu sendiri heran masih betah saja makan gaji haram begitu ",15,0,44,258,2
1033,1,"baiklah sembari menikmati hidangan yang sudah diberikan selanjutnya ada performance dari oppa-oppa ganteng ini ayo beri tepuk tangannya yang meriah ",1,0,20,143,0
1034,1,"sungguh cinta sejati itu ada karena dua orang yang sadar betul bahwa yang harus didekati bukan orang yang secara kimiawi engkau sukai dekatilah tuhan yang menjadikan percik percikan reaksi kimia itu ada ",4,0,34,205,0
1035,1,"bulan puasa 2017 di jepang ku diminta masak untuk bukaan makanan indonesia hasilnya imam dari pakistan bbrpa jamaah minta nambah untuk sahur url ",2,0,27,151,0
1036,0,"benci sangat kalau sudah macet seperti begini ï ½ ï ½â ï ½ ï ½ ",0,1,13,64,0
1037,0,"ada yang lebih menggelikan ketimbang kasus sexual harassment yang menimpa via vallen para politisi amp partai politik memanfaatkannya sebagai panggung pertunjukan dengan dalih pembelaan korban hilihkinthil ",5,0,32,200,0
1038,0,"ngantuk dan tidak tahu harus tidur dimana adalah suatu hal yang lumayan menyebalkan emotxsenyum ",0,0,14,86,0
1039,0," username username rasis memang berbanding lurus dengan govlonya anti pancasila kebanyakan govlok dan lebih banyak yang rasis mau ganti presiden silahkan kalau mau dukung anti pancasila negara berhiaskan rasisme dan kegovlokan mongoga ",7,0,42,244,0
1040,0," emotxtawa ekonomi sulit belagu â â ï ½ _ ï ½ disini kawasan elit ko langsung pakai genset emotxtawa bayar ",0,0,14,95,0
1041,0,"sekarang mah belum bisa nyengir masih stay sama emot itu memang kenapa sih kalau suatu sat us kaya tidak happy begitu suatu sat saya bahagia emotxsedih ",0,0,26,143,0
1042,0,"suara handphone berbunyi berulang kali membuat rusak suasana ",0,1,9,61,0
1043,1,"happy birth day muhammad yazid husain ar rozi happybirthday mybaby ",7,0,12,68,0
1044,0,"okay ternyata emosi saya sekarang bnr-bnr balik lagi kaya dulu iya alah kenapa jadi begini lagi yang tidak bisa control emosi _ ",0,0,23,125,0
1045,1,"mulus sekali tu bodynya ",0,0,4,23,0
1046,1," emotxsenyum amin mari tunaikan emotxsenyum mari kita shalat keringetnya bikin sehat om ",0,1,15,69,0
1047,1,"saya bahagia kok bisa kenal sama kamu iya walaupun bukan buat saya milikin emotxtawa emotxsenyum ",0,1,17,80,0
1048,0,"sehari ini coba transfer dari atm bbri ke a c bri dan bbmr lha kok gagal semua atm bri kok telo dan memalukan iya katanya punya satelit tapi memalukan banget username username bagaimana ini penjelasan nya ",18,0,43,208,5
1049,0,"iya alah orang bertengkar di private message ampun dach kebaca-kebaca dach aib nya itu ",0,0,13,66,0
1050,1,"baru tahu kalau anak sd sekarang tidak pakai buku tulis harus disampul coklat mereka menggunakan binder file keren lah saya tidak perlu repot sampul menyampul belasan buku ",3,0,30,163,0
1051,1,"10 hari terakhir ramadhan ada 1 malam yang sangat mulia dari seribu bulan selamat datang lailatul qadar kami orang yang beriman sangat merindukan kedatangan mu ",2,0,29,163,0
1052,0,"sialan awas depresi aneh tidak sih kalau tiba-tiba menangis tanpa sebab iya aneh iya ",0,0,17,84,0
1053,1,"kalau pulang ke jember sekarang mcd sudah ada perdonat donatan sudah ada perkopi kopian juga ada bahkan nelongso jang jang mi setan juga how fast my lil town grow dan tidak ada sense nya lagi pas pulang kampung kecuali to meet some old friends and family ",3,0,52,260,0
1054,1,"partner bobo wktu di bali dapat tempat spesial dong bentuknya rumah gazebo terus di atas kolam renang tapi di pojokan emotxtawa spesial banget kan iya ngomong-ngomong seu ",0,2,32,147,0
1055,0," emotxtawa harus dapat wahyu dari setan bukan dari alloh username username username username username url ",5,0,28,113,1
1056,1,"waktu itu kami bertiga puluh dipilih dari sekitar 300 orang yang mendaftar iya bagaimana tidak berasa bangga workshop kami diajar oleh fajar arcana agus noor dan seno gumira ajidarma workshopcerpenkompas-workshopcerpenkompas015 tsygmc foto masih username url ",20,0,49,245,1
1057,0,"ah lama ",0,0,3,9,0
1058,1," username username username username nek sinh mas drumer kui iya jelas cinta terindah nomor kenangan tak terlupakan di mention wae cur ",0,0,30,142,0
1059,0,"jadi waktu dulu ada yang ember ngasitau ke orangnya kalau kita suka sama dia dan brusaha ngomporin supaya dia jangan sampai suka sama kita duhpdhl kalau kita mau balas mah situ ut masuk penjara kali sbagai otak pencurian hp teman sendiri di choir ",2,0,46,245,0
1060,1,"tersulah seperti itu yang ku mau darimu saat ini kamu berkata jujur saja tentang cinta yang sengaja kamu bungkus dengan amarah bukankah kamu telah berhasil mengalahkanku saat pertama kali aku jatuh cinta pada senyummu itu terakhir izinkan aku meminjamnya sekali lagi username ",1,0,48,278,0
1061,1,"tahukah kamu bahwa pada saat itu papa merasa gagal membuat anaknya tersenyum saat kamu diwisuda sebagai seorang sarjana papa adalah orang pertama yang berdiri dan memberi tepuk tangan untukmu ",3,0,31,193,0
1062,0," username bagos pecaat demi sayang anak apapun mesti dilakukan demi kelanggengan trah turunan apapun mesti dikorbankan sayang anak sayang anak ",4,5,29,168,0
1063,1,"done kata pak suami biar tambah rajin belajar masaknya sa ae ah ngomong-ngomong tengkyubosadhe_khadut besok lagi iya emotxtawa a ",8,2,23,123,1
1064,0," username semen indonesia belum nambang loh di rembang bahkan ada perusahaan yang lokasi hanya 200 meter dari areal tambang semen tidak pernah diprotes dan ini sudah bertahun-bertahun lamanya kenapa kok pas semen diprotes ",2,0,38,211,0
1065,1,"he semangat kuli ah iya iya ada lah haduh emotxdatar rt owh da liburnya di ",0,0,15,64,0
1066,1,"teringat lagi masa dan kisah ku dulu saat tubuh masih terselimut putih abu yang baru kusadari pada saat itu bahwa cinta pertama menghampiriku ",0,0,23,141,0
1067,1," username yuta aku sayang yuta aku ingin ketemu yuta lagi aku kangen pokoknya yuta yang bisa bikin aku beli stufstufttg dia sama nonton konser soalnya emotxtawa w ",3,1,32,168,0
1068,1,"iya adik emotxsenyum masih lama emotxtawa lucu amat judulnya emotxejek kapan tayangnya kak emotxsenyum rt cinta mie t ",0,0,21,83,0
1069,1,"goyangan si cowok asyik banget sumpah saya suka lihat goyangannya ",2,0,11,65,0
1070,1,"alhamdulilah selamat berbuka puasa buat mnjalankan ",0,0,6,50,0
1071,1,"yakin bahwa ï ½ ke ï ½ pasti bisa emotxsenyum ",0,0,7,33,0
1072,1,"menikmati sejuknya pagi ini ditemani secangkir kopi ",0,0,7,51,0
1073,1,"banyak yang bilang kmu itu sudah jadi guru jiwa keibuan lelaki mana yang tidak mau coba iya meskipun materimu tidak seberapa tapi banyak yang kagum tersenyum dan billang allhmdulillah ternyata dekat dengan banyak anak kecil dapat berpengaruh positif dalam diri kita url ",1,0,46,260,0
1074,1,"asli keren novita ",0,0,3,17,0
1075,1,"tuhan terima kasih atas kesempatan bernafas hari ini ï ½ â â selamat pagi ",0,0,17,79,0
1076,1,"selalu ku syukuri sampai detik ini dengan segala apa yang telah kita lewati bersama ada pait manis asamnya cerita memang awal 2018 adalah step terbaik di hidupku semoga selalu dan selamanya amin ",5,0,41,203,1
1077,1,"tbh aku rasa aku jatuh cinta dengan someone tanpa aku sedar bcs my heart beats faster when i thing of her jangan tanya siapa aku takkan beritahu ",3,0,31,148,0
1078,1,"datang datang anak batita ini menyambut dengan sumringah ingin peluk yang lama nempel tiap 5 menit ngetuk-ngetuk kamar mandi imo sudah belum mandinya cuma mau jemur handuk ditanya mau ke mana takut pergi lagi terus dipeluk tidak lepas dicintai semenyenangkan ini ",4,0,52,266,0
1079,0,"habit mengacak-mengacak kedaulatan nkri lalu kabur ini to yang dibilang rendah hati dari sudut mana kecoak-kecoak ini meli ",16,1,21,110,3
1080,0," username hallo min kuota saya masih ggb tapi kok tidak bisa dipakai katanya kuota saya sudah habis ini bagaimana iya mohon bantuannya url ",5,0,30,132,0
1081,1,"90 tanggapanku aku cinta kamu apa adanya eak apa iya aku mengerti setiap sisi dirimu karena kitakan kembaran aku mengerti kalau kamu orangnya perhitungan organized kita sama-sama tidak mikirin penampilam dan pasangan tapi disisi lain juga perfectionist iya pokoknya i feel you ",5,0,49,267,0
1082,1,"ilfana puisinya keren banget sampai merinding saya ngelihat dia ",1,0,10,62,0
1083,1,"suka sama cewek beda kelas dong saya di kelas saja waktu itu dan si cewek jc kalau tidak lupa teruntuk kamu cinta pertamaku ",3,0,26,121,0
1084,0,"seharian tadi surabaya macet lampu merah dibikin yang baru samping bang mega darmo dan di depan kfc darmo bahkan makin macet bukanya tambah lancar curahan hati colongan surabaya surabayamacet ",16,3,36,187,1
1085,1,"aku sayang kamu ",0,0,3,16,0
1086,1,"anak-anak adalah kepada mereka kita mencurahkan sayang harapan sekaligus rasa takut akan kehilangan peluk mereka rengkuh mereka tengadahkan wajah mereka ke langit agar mereka tahu sayang kita begitu sengit selamat hari anak ",5,0,40,227,0
1087,0,"luka yang kamu beri untuk apa yah ",0,0,7,33,0
1088,0,"ngomongnya sih ayo kita sama sama sampek 1-1windu lagi atau lebih tapi giliran skrng di chat tidak balas di telpon di reject diajak ketemuan bilang sibuk pokoknya ada deh jutaan alasan kerbaushit nya kalau mau ngindarin itu bilang saja sih gausah begitu classic banget anjing ",5,0,47,272,0
1089,0," username username username kok sedih iya baca ini apa kabar ibu-ibu yang cmn fokus urus anak dan ibadah uang ngepas jadi tidak ada uang budget bahkan buat beli bedak saja badan melar karena ngabisin makan anak-anak karena sayang uangnya kalau smp dibuang tidak pantes dicintai suami ",3,0,54,260,0
1090,0,"syukurin sih apa yang kamu dapetin jangan ngeluh terus apalagi update-update di socmed gapenting bruh kadang harus mikir resiko dan konsekuensi yang kamu ambil face it or fake it lah ",1,0,34,171,0
1091,1,"kirain elus dada kak elus perut emotxejek adik tidak butuh balon kak adik cuma butuh cinta kasih sayang kakak saja 3 ",0,0,20,108,0
1092,0,"ini macet lama saja ",0,0,4,19,0
1093,0,"emosi njirnaek busway bikin dosa ih ",2,0,8,41,0
1094,0,"sesak sekali tidak sih kalau pacar direbut teman sendiri yang direbut tidak punya otak yang ngerebut tidak tahu malu ",0,0,16,116,0
1095,1,"homey terima kasih iya arfa sama eka di cepat sembuh iya poy ",0,0,15,54,0
1096,0,"kita mah ngerasa tidak enak kalau membiarkan orang soalnya sudah sering ngerasain tidak enaknya di biarkan sama orang tapi kok begitu sih mereka ",2,0,26,139,0
1097,1,"lagi ngelatih 1 2 tahun dikasih amanat tugas dari master untuk ngelatih atlet yang mau ke korea go international semoga bisa jadi pelatih profesional ",7,0,23,149,0
1098,0,"pembicaran orang aneh yang cuma bisa saya sama yang bisa pikirin ",0,0,11,65,0
1099,1,"ku tatap wajahmu saat pertama kita bertemu terasa bergetar jiwaku saat kamu tersenyum padaku i love kamu armyselcaday username ",6,0,23,126,0
1100,0,"tidak bisa terus mslhnya habis duduk di depan kok kamu bodoh sih ",0,0,11,63,0
1101,0,"sudah tulus-tulus eh bahkan jadi korban php lagi kesal sudah ",0,0,10,54,0
1102,1,"wahai yang maha cinta sandingkanlah aku dengan jiwa pilihan mu yang karena kebaikanku baikkanlah ia tapi jika ia lebih baik baikkanlah aku ",5,0,27,146,0
1103,0,"libur mulai tanggal 1-1 19 masuk tanggal 20 dapat data tanggal 11 itu pun kalau selesai semua laporan tanggal 20 terus kapan aku ngerjainnya adek sedih bang adek tidak isa diginiin adek masih belajar kuat ma bang dylan url ",4,0,53,224,0
1104,1,"aku tak ingin menggenggammu seerat itu jika kamu adalah sebuah harapan akan kusederhanakan dengan caraku meminta kepada tuhan url ",5,0,25,136,1
1105,1,"lagi ngobrol sama kiya adik doain mamah iya adik supaya bisa blablabla adik kiya bantu doa iya manggut manggut senyum tulus banget mukanya meski tidak mengerti apa yang dimaksud tapi tiap bilang doain iya adik dia pasti senyum smbl peluk ",7,0,52,233,0
1106,0,"masih pagi sudah ribut itu hoams sekali deh emotxdatar ",0,0,8,46,0
1107,1,"karena orang presiden kita jkw ini memang dapat amanah buat mengerjakan ini andai nyawa dia sendiri yang diminta oleh ibu pertiwi agar bangsa ini maju sejahtera dan adil beliu pasti berikan salam saya buat sodara yang ada dipapua username ",12,0,44,234,2
